time,durable_step,current_step,furthest_step,steps_at_risk,train_loss,tokens_b,nodes_training,nodes_lost,replacements,below_full_world,degraded_band,goodput,ms_per_step,ms_per_step_typical,whole_group_restarts,usd,usd_per_1k,supervisor_up
1786340530115,1953,1960,1960,7,3.8031,0.963379,8,1,1,0,,0.0,3414,1744,0,10.3351,5.273,1
1786340547503,1953,1970,1970,17,3.7842,0.968294,8,1,1,0,,0.0,1739,1744,0,10.3739,5.266,1
1786340564877,1953,1980,1980,27,3.842,0.97321,8,1,1,0,,0.0,1737,1744,0,10.4128,5.259,1
1786340582300,1953,1990,1990,37,3.7922,0.978125,8,1,1,0,,0.0,1742,1744,0,10.4517,5.2521,1
1786340599672,1953,2000,2000,47,3.8299,0.98304,8,1,1,0,,0.0,1737,1744,0,10.4906,5.2453,1
1786340629333,1953,2010,2010,57,3.7794,0.987955,8,1,1,0,,0.0,2966,1745,0,10.5569,5.2522,1
1786340652171,2005,2020,2020,15,3.8049,0.99287,8,1,1,0,,0.0,2284,1745,0,10.6079,5.2515,1
1786340669547,2005,2030,2030,25,3.7422,0.997786,8,1,1,0,,0.0,1738,1745,0,10.6468,5.2447,1
1786340686965,2005,2040,2040,35,3.7694,1.002701,8,1,1,0,,0.0,1742,1745,0,10.6857,5.2381,1
1786340704420,2005,2050,2050,45,3.7506,1.007616,8,1,1,0,,0.0,1745,1745,0,10.7247,5.2316,1
1786340733804,2005,2060,2060,55,3.749,1.012531,8,1,1,0,,0.0,2938,1745,0,10.7904,5.2381,1
1786340755926,2056,2070,2070,14,3.785,1.017446,8,1,1,0,,0.0,2212,1745,0,10.8399,5.2367,1
1786340773395,2056,2080,2080,24,3.7506,1.022362,8,1,1,0,,0.0,1747,1744,0,10.8789,5.2303,1
1786340790754,2056,2090,2090,34,3.7462,1.027277,8,1,1,0,,0.0,1736,1745,0,10.9177,5.2238,1
1786340808162,2056,2100,2100,44,3.729,1.032192,8,1,1,0,,0.0,1741,1745,0,10.9567,5.2175,1
1786340874772,2100,2110,2110,10,3.7524,1.037107,8,1,1,0,,0.0,6661,1745,0,11.1056,5.2633,1
1786340892221,2100,2120,2120,20,3.7431,1.042022,8,1,1,0,,0.0,1745,1745,0,11.1446,5.2569,1
1786340909674,2100,2130,2130,30,3.7265,1.046938,8,1,1,0,,0.0,1745,1745,0,11.1836,5.2505,1
1786340927115,2100,2140,2140,40,3.7524,1.051853,8,1,1,0,,0.0,1744,1745,0,11.2226,5.2442,1
1786340944520,2100,2150,2150,50,3.719,1.056768,8,1,1,0,,0.0,1741,1745,0,11.2615,5.2379,1
1786340978709,2151,2160,2160,9,3.7509,1.061683,8,1,1,0,,0.0,3419,1745,0,11.3379,5.249,1
1786340996178,2151,2170,2170,19,3.717,1.066598,8,1,1,0,,0.0,1747,1745,0,11.377,5.2429,1
1786341013637,2151,2180,2180,29,3.7297,1.071514,8,1,1,0,,0.0,1746,1745,0,11.416,5.2367,1
1786341031058,2151,2190,2190,39,3.7433,1.076429,8,1,1,0,,0.0,1742,1745,0,11.455,5.2306,1
1786341048434,2151,2200,2200,49,3.6848,1.081344,8,1,1,0,,0.0,1738,1745,0,11.4938,5.2245,1
1786341082251,2203,2210,2210,7,3.7245,1.086259,8,1,1,0,,0.0,3382,1745,0,11.5694,5.235,1
1786341099782,2203,2220,2220,17,3.7146,1.091174,8,1,1,0,,0.0,1753,1745,0,11.6086,5.2291,1
1786341117147,2203,2230,2230,27,3.7018,1.09609,8,1,1,0,,0.0,1737,1745,0,11.6474,5.2231,1
1786341134608,2203,2240,2240,37,3.6951,1.101005,8,1,1,0,,0.0,1746,1745,0,11.6865,5.2172,1
1786341152000,2203,2250,2250,47,3.7106,1.10592,8,1,1,0,,0.0,1739,1745,0,11.7253,5.2113,1
1786341181770,2203,2260,2260,57,3.7075,1.110835,8,1,1,0,,0.0,2977,1746,0,11.7919,5.2176,1
1786341203828,2254,2270,2270,16,3.6613,1.11575,8,1,1,0,,0.0,2206,1746,0,11.8412,5.2164,1
1786341221230,2254,2280,2280,26,3.6276,1.120666,8,1,1,0,,0.0,1740,1746,0,11.8801,5.2106,1
1786341238620,2254,2290,2290,36,3.6773,1.125581,8,1,1,0,,0.0,1739,1747,0,11.919,5.2048,1
1786341256016,2254,2300,2300,46,3.6598,1.130496,8,1,1,0,,0.0,1740,1748,0,11.9579,5.1991,1
1786341285370,2254,2310,2310,56,3.695,1.135411,8,1,1,0,,0.0,2935,1752,0,12.0235,5.205,1
1786341307814,2306,2320,2320,14,3.6701,1.140326,8,1,1,0,,0.0,2244,1752,0,12.0737,5.2042,1
1786341325258,2306,2330,2330,24,3.7092,1.145242,8,1,1,0,,0.0,1744,1753,0,12.1127,5.1986,1
1786341342662,2306,2340,2340,34,3.6789,1.150157,8,1,1,0,,0.0,1740,1757,0,12.1516,5.193,1
1786341360103,2306,2350,2350,44,3.7007,1.155072,8,1,1,0,,0.0,1744,1941,0,12.1906,5.1875,1
1786341389420,2306,2360,2360,54,3.6716,1.159987,8,1,1,0,,0.0,2932,1941,0,12.2561,5.1933,1
1786341411468,2357,2370,2370,13,3.6397,1.164902,8,1,1,0,,0.0,2205,1757,0,12.3054,5.1921,1
1786341429041,2357,2380,2380,23,3.6498,1.169818,8,1,1,0,,0.0,1757,1941,0,12.3447,5.1868,1
1786341446520,2357,2390,2390,33,3.6276,1.174733,8,1,1,0,,0.0,1748,1988,0,12.3838,5.1815,1
1786341463867,2357,2400,2400,43,3.6873,1.179648,8,1,1,0,,0.0,1735,1988,0,12.4225,5.1761,1
1786341530475,2400,2410,2410,10,3.6649,1.184563,8,1,1,0,,0.0,6661,1988,0,12.5714,5.2164,1
1786341548000,2400,2420,2420,20,3.6457,1.189478,8,1,1,0,,0.0,1752,1941,0,12.6106,5.211,1
1786341604101,2400,2410,2420,10,3.6677,1.184563,7,2,1,1,2420,0.0,2054,1941,0,12.7289,5.2817,1
1786341623986,2400,2420,2420,20,3.6539,1.189478,7,2,1,1,2420,0.0,1988,1988,0,12.7733,5.2782,1
1786341643861,2400,2430,2430,30,3.6932,1.194394,7,2,1,1,2430,0.0,1988,1988,0,12.8178,5.2748,1
1786341681238,2430,2440,2440,10,3.6662,1.199309,7,2,1,1,2440,0.0,3738,1988,0,12.9013,5.2874,1
1786341701649,2430,2450,2450,20,3.6366,1.204224,7,2,1,1,2450,0.0,2041,1941,0,12.9469,5.2845,1
1786341721748,2430,2460,2460,30,3.6297,1.209139,7,2,1,1,2460,0.0,2010,1941,0,12.9919,5.2812,1
1786341741785,2430,2470,2470,40,3.6403,1.214054,7,2,1,1,2470,0.0,2004,1988,0,13.0367,5.278,1
1786341804349,2430,2440,2470,10,3.6384,1.199309,8,2,2,0,,0.0,1941,1988,0,13.1765,5.4002,1
1786341821595,2430,2450,2470,20,3.6272,1.204224,8,2,2,0,,0.0,1725,1988,0,13.2151,5.3939,1
1786341838868,2430,2460,2470,30,3.6371,1.209139,8,2,2,0,,0.0,1727,1941,0,13.2537,5.3877,1
1786341869824,2464,2470,2470,6,3.6251,1.214054,8,2,2,0,,0.0,3096,1763,0,13.3229,5.3939,1
1786341891931,2464,2480,2480,16,3.6278,1.21897,8,2,2,0,,0.0,2211,1941,0,13.3723,5.3921,1
1786341909560,2464,2490,2490,26,3.6283,1.223885,8,2,2,0,,0.0,1763,1941,0,13.4117,5.3862,1
1786341927004,2464,2500,2500,36,3.6515,1.2288,8,2,2,0,,0.0,1744,1941,0,13.4507,5.3803,1
1786341944414,2464,2510,2510,46,3.6177,1.233715,8,2,2,0,,0.0,1741,1772,0,13.4897,5.3744,1
1786341974694,2464,2520,2520,56,3.5986,1.23863,8,2,2,0,,0.0,3028,1772,0,13.5573,5.3799,1
1786341996878,2516,2530,2530,14,3.6123,1.243546,8,2,2,0,,0.0,2218,1772,0,13.6069,5.3782,1
1786342014435,2516,2540,2540,24,3.6299,1.248461,8,2,2,0,,0.0,1756,1772,0,13.6462,5.3725,1
1786342031801,2516,2550,2550,34,3.6306,1.253376,8,2,2,0,,0.0,1737,1763,0,13.685,5.3667,1
1786342049254,2516,2560,2560,44,3.616,1.258291,8,2,2,0,,0.0,1745,1763,0,13.724,5.3609,1
1786342077417,2516,2570,2570,54,3.617,1.263206,8,2,2,0,,0.0,2816,1763,0,13.787,5.3646,1
1786342099783,2569,2580,2580,11,3.5954,1.268122,8,2,2,0,,0.0,2237,1761,0,13.837,5.3632,1
1786342117389,2569,2590,2590,21,3.6495,1.273037,8,2,2,0,,0.0,1761,1756,0,13.8763,5.3577,1
1786342134804,2569,2600,2600,31,3.6211,1.277952,8,2,2,0,,0.0,1741,1751,0,13.9153,5.352,1
1786342152265,2569,2610,2610,41,3.6112,1.282867,8,2,2,0,,0.0,1746,1756,0,13.9543,5.3465,1
1786342169742,2569,2620,2620,51,3.5947,1.287782,8,2,2,0,,0.0,1748,1761,0,13.9934,5.341,1
1786342203491,2621,2630,2630,9,3.577,1.292698,8,2,2,0,,0.0,3375,1760,0,14.0688,5.3494,1
1786342221209,2621,2640,2640,19,3.5841,1.297613,8,2,2,0,,0.0,1772,1756,0,14.1084,5.3441,1
1786342238720,2621,2650,2650,29,3.625,1.302528,8,2,2,0,,0.0,1751,1751,0,14.1476,5.3387,1
1786342256170,2621,2660,2660,39,3.6057,1.307443,8,2,2,0,,0.0,1745,1756,0,14.1866,5.3333,1
1786342273588,2621,2670,2670,49,3.613,1.312358,8,2,2,0,,0.0,1742,1760,0,14.2255,5.3279,1
1786342303734,2673,2680,2680,7,3.5708,1.317274,8,2,2,0,,0.0,3015,1760,0,14.2929,5.3332,1
1786342324609,2673,2690,2690,17,3.585,1.322189,8,2,2,0,,0.0,2087,1756,0,14.3396,5.3307,1
1786342342085,2673,2700,2700,27,3.5742,1.327104,8,2,2,0,,0.0,1748,1751,0,14.3787,5.3254,1
1786342403891,2704,2710,2710,6,3.5732,1.332019,8,2,2,0,,0.0,6181,1760,0,14.5168,5.3568,1
1786342426193,2704,2720,2720,16,3.5764,1.336934,8,2,2,0,,0.0,2230,1761,0,14.5667,5.3554,1
1786342443633,2704,2730,2730,26,3.5952,1.34185,8,2,2,0,,0.0,1744,1760,0,14.6057,5.3501,1
1786342461074,2704,2740,2740,36,3.5919,1.346765,8,2,2,0,,0.0,1744,1751,0,14.6447,5.3448,1
1786342478516,2704,2750,2750,46,3.5576,1.35168,8,2,2,0,,0.0,1744,1750,0,14.6837,5.3395,1
1786342507533,2704,2760,2760,56,3.5629,1.356595,8,2,2,0,,0.0,2902,1750,0,14.7485,5.3437,1
1786342529835,2756,2770,2770,14,3.5546,1.36151,8,2,2,0,,0.0,2230,1751,0,14.7984,5.3424,1
1786342547437,2756,2780,2780,24,3.5581,1.366426,8,2,2,0,,0.0,1760,1760,0,14.8377,5.3373,1
1786342564848,2756,2790,2790,34,3.5771,1.371341,8,2,2,0,,0.0,1741,1751,0,14.8767,5.3321,1
1786342582346,2756,2800,2800,44,3.5918,1.376256,8,2,2,0,,0.0,1750,1750,0,14.9158,5.3271,1
1786342610767,2756,2810,2810,54,3.5513,1.381171,8,2,2,0,,0.0,2842,1750,0,14.9793,5.3307,1
1786342632649,2808,2820,2820,12,3.562,1.386086,8,2,2,0,,0.0,2188,1750,0,15.0282,5.3292,1
1786342650337,2808,2830,2830,22,3.5596,1.391002,8,2,2,0,,0.0,1769,1760,0,15.0678,5.3243,1
1786342667779,2808,2840,2840,32,3.5508,1.395917,8,2,2,0,,0.0,1744,1750,0,15.1068,5.3193,1
1786342685277,2808,2850,2850,42,3.5577,1.400832,8,2,2,0,,0.0,1750,1750,0,15.1459,5.3143,1
1786342703097,2808,2860,2860,52,3.5403,1.405747,8,2,2,0,,0.0,1782,1750,0,15.1857,5.3097,1
1786342736445,2860,2870,2870,10,3.5738,1.410662,8,2,2,0,,0.0,3335,1750,0,15.2603,5.3172,1
1786342753934,2860,2880,2880,20,3.5417,1.415578,8,2,2,0,,0.0,1749,1750,0,15.2994,5.3123,1
1786342771316,2860,2890,2890,30,3.5275,1.420493,8,2,2,0,,0.0,1738,1750,0,15.3382,5.3073,1
1786342788805,2860,2900,2900,40,3.5644,1.425408,8,2,2,0,,0.0,1749,1750,0,15.3773,5.3025,1
1786342806252,2860,2910,2910,50,3.5106,1.430323,8,2,2,0,,0.0,1745,1751,0,15.4163,5.2977,1
1786342838591,2913,2920,2920,7,3.5391,1.435238,8,2,2,0,,0.0,3234,1751,0,15.4886,5.3043,1
1786342857693,2913,2930,2930,17,3.5081,1.440154,8,2,2,0,,0.0,1910,1750,0,15.5313,5.3008,1
1786342875170,2913,2940,2940,27,3.5136,1.445069,8,2,2,0,,0.0,1748,1750,0,15.5704,5.2961,1
1786342892568,2913,2950,2950,37,3.5289,1.449984,8,2,2,0,,0.0,1740,1750,0,15.6093,5.2913,1
1786342910030,2913,2960,2960,47,3.5142,1.454899,8,2,2,0,,0.0,1746,1751,0,15.6483,5.2866,1
1786342939205,2913,2970,2970,57,3.5151,1.459814,8,2,2,0,,0.0,2918,1751,0,15.7136,5.2908,1
1786342961378,2965,2980,2980,15,3.529,1.46473,8,2,2,0,,0.0,2217,1750,0,15.7631,5.2896,1
1786342978807,2965,2990,2990,25,3.5502,1.469645,8,2,2,0,,0.0,1743,1749,0,15.8021,5.285,1
1786342996232,2965,3000,3000,35,3.5687,1.47456,8,2,2,0,,0.0,1743,1749,0,15.8411,5.2804,1
1786343065463,3000,3010,3010,10,3.5312,1.479475,8,2,2,0,,0.0,6923,1749,0,15.9958,5.3142,1
1786343083140,3000,3020,3020,20,3.5356,1.48439,8,2,2,0,,0.0,1768,1749,0,16.0353,5.3097,1
1786343100583,3000,3030,3030,30,3.5169,1.489306,8,2,2,0,,0.0,1744,1749,0,16.0743,5.3051,1
1786343118052,3000,3040,3040,40,3.494,1.494221,8,2,2,0,,0.0,1747,1749,0,16.1134,5.3005,1
1786343135558,3000,3050,3050,50,3.5075,1.499136,8,2,2,0,,0.0,1751,1749,0,16.1525,5.2959,1
1786343169397,3052,3060,3060,8,3.5008,1.504051,8,2,2,0,,0.0,3384,1751,0,16.2282,5.3033,1
1786343186947,3052,3070,3070,18,3.5044,1.508966,8,2,2,0,,0.0,1755,1751,0,16.2674,5.2988,1
1786343204406,3052,3080,3080,28,3.5307,1.513882,8,2,2,0,,0.0,1746,1751,0,16.3064,5.2943,1
1786343221817,3052,3090,3090,38,3.5423,1.518797,8,2,2,0,,0.0,1741,1751,0,16.3454,5.2898,1
1786343239322,3052,3100,3100,48,3.5553,1.523712,8,2,2,0,,0.0,1751,1751,0,16.3845,5.2853,1
1786343270940,3103,3110,3110,7,3.5112,1.528627,8,2,2,0,,0.0,3162,1751,0,16.4552,5.2911,1
1786343290602,3103,3120,3120,17,3.492,1.533542,8,2,2,0,,0.0,1966,1755,0,16.4991,5.2882,1
1786343308075,3103,3130,3130,27,3.482,1.538458,8,2,2,0,,0.0,1747,1755,0,16.5382,5.2838,1
1786343325501,3103,3140,3140,37,3.5383,1.543373,8,2,2,0,,0.0,1743,1751,0,16.5772,5.2793,1
1786343342935,3103,3150,3150,47,3.4981,1.548288,8,2,2,0,,0.0,1743,1751,0,16.6161,5.275,1
1786343413740,3103,3160,3160,57,3.5077,1.553203,2,2,2,1,3160,0.0,5735,1755,0,16.6967,5.2838,0
1786343488485,3166,3170,3170,4,3.5196,1.558118,2,8,2,1,3170,0.0,7474,1755,0,16.7518,5.2845,1
1786343695464,3166,3170,3170,4,3.4865,1.558118,8,8,8,0,,0.0,4060,1755,0,17.2145,5.4304,1
1786343712878,3166,3180,3180,14,3.5097,1.563034,8,8,8,0,,0.0,1741,1755,0,17.2534,5.4256,1
1786343730262,3166,3190,3190,24,3.5073,1.567949,8,8,8,0,,0.0,1738,1755,0,17.2923,5.4208,1
1786343761180,3166,3200,3200,34,3.5188,1.572864,8,8,8,0,,0.0,3092,1755,0,17.3614,5.4254,1
1786343783385,3196,3210,3210,14,3.4703,1.577779,8,8,8,0,,0.0,2220,1755,0,17.4111,5.424,1
1786343801623,3196,3220,3220,24,3.4925,1.582694,8,8,8,0,,0.0,1824,1758,0,17.4518,5.4198,1
1786343819075,3196,3230,3230,34,3.5049,1.58761,8,8,8,0,,0.0,1745,1758,0,17.4909,5.4151,1
1786343836506,3196,3240,3240,44,3.4663,1.592525,8,8,8,0,,0.0,1743,1758,0,17.5298,5.4104,1
1786343866359,3196,3250,3250,54,3.5096,1.59744,8,8,8,0,,0.0,2985,1758,0,17.5966,5.4143,1
1786343889811,3249,3260,3260,11,3.5006,1.602355,8,8,8,0,,0.0,2345,1758,0,17.649,5.4138,1
1786343907481,3249,3270,3270,21,3.4749,1.60727,8,8,8,0,,0.0,1767,1758,0,17.6885,5.4093,1
1786343924902,3249,3280,3280,31,3.5068,1.612186,8,8,8,0,,0.0,1742,1758,0,17.7274,5.4047,1
1786343942303,3249,3290,3290,41,3.4951,1.617101,8,8,8,0,,0.0,1740,1758,0,17.7663,5.4001,1
1786343959940,3249,3300,3300,51,3.4764,1.622016,8,8,8,0,,0.0,1764,1758,0,17.8058,5.3957,1
1786344026871,3300,3310,3310,10,3.478,1.626931,8,8,8,0,,0.0,6693,1758,0,17.9554,5.4246,1
1786344044728,3300,3320,3320,20,3.4749,1.631846,8,8,8,0,,0.0,1786,1758,0,17.9953,5.4203,1
1786344062164,3300,3330,3330,30,3.5028,1.636762,8,8,8,0,,0.0,1744,1750,0,18.0343,5.4157,1
1786344079660,3300,3340,3340,40,3.4644,1.641677,8,8,8,0,,0.0,1750,1750,0,18.0734,5.4112,1
1786344097165,3300,3350,3350,50,3.5127,1.646592,8,8,8,0,,0.0,1750,1750,0,18.1125,5.4067,1
1786344131332,3352,3360,3360,8,3.4817,1.651507,8,8,8,0,,0.0,3417,1750,0,18.1889,5.4134,1
1786344148907,3352,3370,3370,18,3.4792,1.656422,8,8,8,0,,0.0,1758,1750,0,18.2282,5.409,1
1786344166331,3352,3380,3380,28,3.4849,1.661338,8,8,8,0,,0.0,1742,1750,0,18.2672,5.4045,1
1786344183731,3352,3390,3390,38,3.4784,1.666253,8,8,8,0,,0.0,1740,1750,0,18.3061,5.4,1
1786344201141,3352,3400,3400,48,3.4652,1.671168,8,8,8,0,,0.0,1741,1750,0,18.345,5.3956,1
1786344231890,3404,3410,3410,6,3.462,1.676083,8,8,8,0,,0.0,3075,1750,0,18.4137,5.3999,1
1786344253333,3404,3420,3420,16,3.4834,1.680998,8,8,8,0,,0.0,2144,1750,0,18.4617,5.3981,1
1786344270695,3404,3430,3430,26,3.4528,1.685914,8,8,8,0,,0.0,1736,1750,0,18.5005,5.3937,1
1786344288111,3404,3440,3440,36,3.4737,1.690829,8,8,8,0,,0.0,1742,1750,0,18.5394,5.3894,1
1786344305535,3404,3450,3450,46,3.4677,1.695744,8,8,8,0,,0.0,1742,1750,0,18.5784,5.385,1
1786344334878,3404,3460,3460,56,3.4803,1.700659,8,8,8,0,,0.0,2934,1750,0,18.644,5.3884,1
1786344357053,3455,3470,3470,15,3.4738,1.705574,8,8,8,0,,0.0,2217,1750,0,18.6935,5.3872,1
1786344374442,3455,3480,3480,25,3.4788,1.71049,8,8,8,0,,0.0,1739,1750,0,18.7324,5.3829,1
1786344391877,3455,3490,3490,35,3.4786,1.715405,8,8,8,0,,0.0,1743,1750,0,18.7714,5.3786,1
1786344409324,3455,3500,3500,45,3.4458,1.72032,8,8,8,0,,0.0,1745,1750,0,18.8104,5.3744,1
1786344438769,3455,3510,3510,55,3.4689,1.725235,8,8,8,0,,0.0,2944,1751,0,18.8762,5.3778,1
1786344460791,3507,3520,3520,13,3.4647,1.73015,8,8,8,0,,0.0,2202,1751,0,18.9254,5.3765,1
1786344478351,3507,3530,3530,23,3.466,1.735066,8,8,8,0,,0.0,1756,1750,0,18.9647,5.3724,1
1786344495756,3507,3540,3540,33,3.4649,1.739981,8,8,8,0,,0.0,1741,1750,0,19.0036,5.3683,1
1786344513167,3507,3550,3550,43,3.4793,1.744896,8,8,8,0,,0.0,1741,1750,0,19.0425,5.3641,1
1786344541367,3507,3560,3560,53,3.4423,1.749811,8,8,8,0,,0.0,2820,1751,0,19.1056,5.3667,1
1786344564763,3559,3570,3570,11,3.444,1.754726,8,8,8,0,,0.0,2340,1751,0,19.1579,5.3664,1
1786344582357,3559,3580,3580,21,3.468,1.759642,8,8,8,0,,0.0,1759,1750,0,19.1972,5.3623,1
1786344599805,3559,3590,3590,31,3.4681,1.764557,8,8,8,0,,0.0,1745,1750,0,19.2362,5.3583,1
1786344617245,3559,3600,3600,41,3.4614,1.769472,8,8,8,0,,0.0,1744,1750,0,19.2752,5.3542,1
1786344683899,3600,3610,3610,10,3.4627,1.774387,8,8,8,0,,0.0,6665,1751,0,19.4242,5.3807,1
1786344701408,3600,3620,3620,20,3.4611,1.779302,8,8,8,0,,0.0,1751,1751,0,19.4634,5.3766,1
1786344718906,3600,3630,3630,30,3.4425,1.784218,8,8,8,0,,0.0,1750,1751,0,19.5025,5.3726,1
1786344736386,3600,3640,3640,40,3.432,1.789133,8,8,8,0,,0.0,1748,1751,0,19.5416,5.3686,1
1786344753895,3600,3650,3650,50,3.4404,1.794048,8,8,8,0,,0.0,1751,1751,0,19.5807,5.3646,1
1786344788741,3652,3660,3660,8,3.4613,1.798963,8,8,8,0,,0.0,3485,1751,0,19.6586,5.3712,1
1786344806268,3652,3670,3670,18,3.4309,1.803878,8,8,8,0,,0.0,1753,1751,0,19.6978,5.3672,1
1786344823673,3652,3680,3680,28,3.4427,1.808794,8,8,8,0,,0.0,1740,1751,0,19.7367,5.3632,1
1786344841067,3652,3690,3690,38,3.432,1.813709,8,8,8,0,,0.0,1739,1751,0,19.7756,5.3592,1
1786344858452,3652,3700,3700,48,3.4389,1.818624,8,8,8,0,,0.0,1738,1751,0,19.8144,5.3553,1
1786344887925,3652,3710,3710,58,3.4374,1.823539,8,8,8,0,,0.0,2947,1751,0,19.8803,5.3586,1
1786344910238,3704,3720,3720,16,3.455,1.828454,8,8,8,0,,0.0,2231,1751,0,19.9302,5.3576,1
1786344927638,3704,3730,3730,26,3.4218,1.83337,8,8,8,0,,0.0,1740,1751,0,19.9691,5.3536,1
1786344945056,3704,3740,3740,36,3.4211,1.838285,8,8,8,0,,0.0,1742,1750,0,20.008,5.3497,1
1786344962499,3704,3750,3750,46,3.461,1.8432,8,8,8,0,,0.0,1744,1750,0,20.047,5.3459,1
1786344991666,3704,3760,3760,56,3.4528,1.848115,8,8,8,0,,0.0,2917,1751,0,20.1122,5.349,1
1786345013892,3756,3770,3770,14,3.4253,1.85303,8,8,8,0,,0.0,2223,1751,0,20.1619,5.348,1
1786345031506,3756,3780,3780,24,3.4613,1.857946,8,8,8,0,,0.0,1761,1750,0,20.2013,5.3443,1
1786345048891,3756,3790,3790,34,3.436,1.862861,8,8,8,0,,0.0,1739,1749,0,20.2402,5.3404,1
1786345066299,3756,3800,3800,44,3.4341,1.867776,8,8,8,0,,0.0,1741,1751,0,20.2791,5.3366,1
1786345094623,3756,3810,3810,54,3.4612,1.872691,8,8,8,0,,0.0,2832,1752,0,20.3424,5.3392,1
1786345117946,3809,3820,3820,11,3.4342,1.877606,8,8,8,0,,0.0,2332,1752,0,20.3946,5.3389,1
1786345135610,3809,3830,3830,21,3.4416,1.882522,8,8,8,0,,0.0,1766,1749,0,20.434,5.3353,1
1786345153023,3809,3840,3840,31,3.4262,1.887437,8,8,8,0,,0.0,1741,1749,0,20.473,5.3315,1
1786345170463,3809,3850,3850,41,3.4286,1.892352,8,8,8,0,,0.0,1744,1752,0,20.512,5.3278,1
1786345187899,3809,3860,3860,51,3.3937,1.897267,8,8,8,0,,0.0,1744,1752,0,20.5509,5.3241,1
1786345221852,3861,3870,3870,9,3.4456,1.902182,8,8,8,0,,0.0,3395,1752,0,20.6268,5.3299,1
1786345239639,3861,3880,3880,19,3.45,1.907098,8,8,8,0,,0.0,1779,1752,0,20.6666,5.3264,1
1786345257057,3861,3890,3890,29,3.4258,1.912013,8,8,8,0,,0.0,1742,1752,0,20.7055,5.3228,1
1786345274549,3861,3900,3900,39,3.4353,1.916928,8,8,8,0,,0.0,1749,1752,0,20.7446,5.3191,1
1786345341329,3900,3910,3910,10,3.4258,1.921843,8,8,8,0,,0.0,6678,1752,0,20.8939,5.3437,1
1786345358897,3900,3920,3920,20,3.4341,1.926758,8,8,8,0,,0.0,1757,1752,0,20.9332,5.3401,1
1786345376389,3900,3930,3930,30,3.4313,1.931674,8,8,8,0,,0.0,1749,1752,0,20.9723,5.3365,1
1786345393827,3900,3940,3940,40,3.4421,1.936589,8,8,8,0,,0.0,1744,1752,0,21.0113,5.3328,1
1786345411352,3900,3950,3950,50,3.4007,1.941504,8,8,8,0,,0.0,1752,1752,0,21.0505,5.3292,1
1786345445851,3952,3960,3960,8,3.4191,1.946419,8,8,8,0,,0.0,3450,1752,0,21.1276,5.3353,1
1786345463511,3952,3970,3970,18,3.419,1.951334,8,8,8,0,,0.0,1766,1752,0,21.1671,5.3318,1
1786345480959,3952,3980,3980,28,3.3898,1.95625,8,8,8,0,,0.0,1745,1752,0,21.2061,5.3282,1
1786345498345,3952,3990,3990,38,3.4,1.961165,8,8,8,0,,0.0,1739,1752,0,21.245,5.3246,1
1786345515866,3952,4000,4000,48,3.4203,1.96608,8,8,8,0,,0.0,1752,1752,0,21.2841,5.321,1
1786345545229,3952,4010,4010,58,3.4056,1.970995,8,8,8,0,,0.0,2936,1752,0,21.3498,5.3241,1
1786345567390,4004,4020,4020,16,3.4169,1.97591,8,8,8,0,,0.0,2216,1752,0,21.3993,5.3232,1
1786345584777,4004,4030,4030,26,3.3998,1.980826,8,8,8,0,,0.0,1739,1752,0,21.4382,5.3196,1
1786345602239,4004,4040,4040,36,3.4311,1.985741,8,8,8,0,,0.0,1746,1752,0,21.4772,5.3161,1
1786345619653,4004,4050,4050,46,3.4192,1.990656,8,8,8,0,,0.0,1741,1752,0,21.5161,5.3126,1
1786345648307,4004,4060,4060,56,3.4225,1.995571,8,8,8,0,,0.0,2865,1752,0,21.5802,5.3153,1
1786345670508,4056,4070,4070,14,3.448,2.000486,8,8,8,0,,0.0,2220,1752,0,21.6298,5.3145,1
1786345688064,4056,4080,4080,24,3.4027,2.005402,8,8,8,0,,0.0,1756,1752,0,21.6691,5.311,1
1786345705442,4056,4090,4090,34,3.3964,2.010317,8,8,8,0,,0.0,1738,1752,0,21.7079,5.3076,1
1786345722870,4056,4100,4100,44,3.4088,2.015232,8,8,8,0,,0.0,1743,1752,0,21.7469,5.3041,1
1786345751158,4056,4110,4110,54,3.4266,2.020147,8,8,8,0,,0.0,2829,1753,0,21.8101,5.3066,1
1786345773759,4109,4120,4120,11,3.4254,2.025062,8,8,8,0,,0.0,2260,1753,0,21.8607,5.306,1
1786345791350,4109,4130,4130,21,3.3995,2.029978,8,8,8,0,,0.0,1759,1752,0,21.9,5.3027,1
1786345808769,4109,4140,4140,31,3.4039,2.034893,8,8,8,0,,0.0,1742,1752,0,21.9389,5.2993,1
1786345826192,4109,4150,4150,41,3.3971,2.039808,8,8,8,0,,0.0,1742,1752,0,21.9779,5.2959,1
1786345843593,4109,4160,4160,51,3.4326,2.044723,8,8,8,0,,0.0,1740,1753,0,22.0168,5.2925,1
1786345877372,4161,4170,4170,9,3.3734,2.049638,8,8,8,0,,0.0,3378,1753,0,22.0923,5.2979,1
1786345895087,4161,4180,4180,19,3.3847,2.054554,8,8,8,0,,0.0,1771,1753,0,22.1319,5.2947,1
1786345912493,4161,4190,4190,29,3.4042,2.059469,8,8,8,0,,0.0,1741,1753,0,22.1708,5.2914,1
1786345929908,4161,4200,4200,39,3.4087,2.064384,8,8,8,0,,0.0,1742,1756,0,22.2097,5.288,1
